$GPRMC,233646.000,A,4234.2062,N,08340.3979,W,30.53,176.57,230617,,,D*45
$GPRMC,233646.200,A,4234.2045,N,08340.3977,W,30.13,176.22,230617,,,D*4A
$GPRMC,233646.400,A,4234.2029,N,08340.3976,W,29.48,176.04,230617,,,D*45
$GPRMC,233646.600,A,4234.2012,N,08340.3974,W,28.68,176.56,230617,,,D*49
$GPRMC,233646.800,A,4234.1996,N,08340.3973,W,27.76,176.56,230617,,,D*46
$GPRMC,233647.000,A,4234.1981,N,08340.3972,W,26.86,176.42,230617,,,D*43
$GPRMC,233647.200,A,4234.1966,N,08340.3971,W,25.95,176.47,230617,,,D*4F
$GPRMC,233647.400,A,4234.1952,N,08340.3969,W,24.99,176.40,230617,,,D*4D
$GPRMC,233647.600,A,4234.1938,N,08340.3968,W,24.13,176.81,230617,,,D*4D
$GPRMC,233647.800,A,4234.1925,N,08340.3967,W,23.25,177.08,230617,,,D*42
$GPRMC,233648.000,A,4234.1912,N,08340.3967,W,22.43,177.84,230617,,,D*44
$GPRMC,233648.200,A,4234.1900,N,08340.3967,W,21.58,179.19,230617,,,D*46
$GPRMC,233648.400,A,4234.1888,N,08340.3967,W,21.13,180.70,230617,,,D*47
$GPRMC,233648.600,A,4234.1876,N,08340.3968,W,20.89,182.97,230617,,,D*42
$GPRMC,233648.800,A,4234.1864,N,08340.3969,W,20.96,186.06,230617,,,D*4C
$GPRMC,233649.000,A,4234.1853,N,08340.3971,W,20.93,189.21,230617,,,D*47
$GPRMC,233649.200,A,4234.1841,N,08340.3975,W,20.64,192.72,230617,,,D*46
$GPRMC,233649.400,A,4234.1830,N,08340.3979,W,20.71,196.14,230617,,,D*4A
$GPRMC,233649.600,A,4234.1820,N,08340.3984,W,20.75,200.05,230617,,,D*43
$GPRMC,233649.800,A,4234.1809,N,08340.3990,W,20.93,202.75,230617,,,D*4E
$GPRMC,233650.000,A,4234.1799,N,08340.3997,W,20.90,205.70,230617,,,D*4E
